,clim_gamma,clim_c1,clim_c2,clim_c3,clim_kappa1,clim_kappa2,clim_kappa3,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_OC,ari_Sulfur,ari_NOx,ari_VOC,ari_NH3,ari_CH4,ari_N2O,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_solar_trend,fscale_Light absorbing particles on snow and ice,fscale_CO2,cc_co2_concentration_1750,seed
29239,6.405006205774592,3.855502824711675,32.69517968384393,50.60481610286404,1.211648820743876,2.848007109932533,1.3893024226393944,1.335122351938291,1.3449214330853536,0.4687646731595526,7.605725310382271,31.792787463021607,0.000846675126709,3.6953915538919775,0.0033445349376279,0.021477648337622,-0.0031148038971139,-0.0023690702999736,-8.973686464236892e-05,-1.888213087346363e-05,-0.0006911567971179,-1.2694117186041636e-06,-2.545905191661809e-05,-7.897920918599573e-06,0.0429198905461443,2.748163257977536e-32,0.4071966419079698,-1.4597660886214483,0.0001678129917288,0.0015029131424709,-9.68645511936974e-05,9.624417354342375e-05,-6.0906699551471766e-06,0.001840327555865,1.1926693801189303,0.9762252874064096,0.6609859005155576,0.2163623396452549,1.0409174660837646,1.0941809391180792,0.9885598179114669,-0.022322206457923,1.4562921745597717,0.976049407683856,277.4541702141549,13022124
31739,7.016645917224974,3.718698679320842,19.81117289547124,60.04021812540005,1.1957092667546114,1.370595018278287,0.7679011499255776,0.9715120162601208,1.0052637083555067,0.1873071301426036,6.53790463920393,25.91640485528726,0.0060979644391613,5.992070813426006,-0.000687701688833,0.0318136405999817,-0.0044286494954204,0.0010797482373265,-6.710326727923344e-05,-3.145471372412226e-05,-0.0005569711822135,-2.2390804648855227e-06,-2.0290723831847837e-05,-8.560124933813824e-06,0.0480393833079416,9.488300826228652e-33,0.4512748060895833,-1.8400616718013016,0.0002787956712995,0.0016907675762873,-0.0001203870623425,3.475406599030389e-05,0.0004708404973411,0.0011368556938402,1.063682721109216,0.97171256929802,1.014267009794,0.732693349508021,1.522467616369815,0.9357007075784284,1.1115853652859875,0.0527848087962972,1.176520946973298,0.9029989099332532,278.65827756599765,14019624
33468,4.369329436702098,2.71401703348948,14.611027520620349,81.50065418155614,2.0394119544459244,4.480338573749258,1.133749835193935,1.6366368872387875,1.4108684270336007,0.4208104921859683,9.743182749971096,28.87809005030681,0.0045551895217444,4.54687066803063,0.0003992620364747,0.0318528351028575,-0.0030256474945985,-0.0010091549319662,-8.814459342180485e-05,-4.568395815081435e-05,-0.000609138825048,-2.296918714578362e-06,-3.719238289932398e-05,-7.457223815619188e-06,0.0008541783527579,2.103741438026658,1.6197948683538995e-27,-0.5971351417941404,0.0001788674534398,0.0010732545989176,-2.3865021148730742e-05,0.0001673027089059,0.0006262366998373,0.0020625484521372,0.9410246520218518,0.9632553223944814,1.220122029285507,0.4381406877483489,0.3746274827490198,0.8026650726749256,1.0128042780209237,0.0458998651784381,0.7573110564230546,1.1169703565213798,274.6974557816194,14709495
34987,6.0378200514472375,5.482658037150159,19.826551934598854,67.17293421281926,0.7183061647010748,4.051340048295171,0.6072048008264683,1.2193205701940903,1.030947567652582,0.5445992371029125,7.9752483425095795,28.4064972534931,0.0019667154215832,4.734060203786556,0.0012904454057128,0.0328593380715515,-0.0040466623246752,-0.0037196539657222,-0.0001039714051915,-1.2018466086191156e-05,-0.0006743421900667,-3.222748358055813e-06,-2.340508485950266e-05,-9.531591315747956e-06,0.002217961235328,2.316924666170428e-15,0.0090032720574533,-4.246785521899303,0.0002713909197269,0.0012158971391375,-8.392075336120253e-06,9.828487048269764e-05,0.0005189267628388,0.0004471034599378,0.9991410181102512,1.0440449484659378,0.8558433645426214,1.1103709425443242,0.8836022716385286,0.8910208280911629,1.0633292464866728,-0.0176332487234076,1.1458513654735794,1.0028992846774514,281.0213702650415,15315576
36259,4.822213521476423,3.5969868021982143,24.831845111353417,73.21902019584033,1.5591203352975285,1.868031719284082,1.5379244920166295,1.3167987419832652,0.8129416614744116,0.5466322562125481,7.634147852305321,35.19880845448568,-0.0008959005445234,-0.7390411997541928,0.0060005193431426,0.0271354227660558,-0.0054160047503944,-0.0034320787207997,-6.807420612255937e-05,7.141593265727331e-06,-0.0005912692260144,-2.7188226239195493e-06,-4.592334045649199e-05,-7.716072903900331e-06,0.0056428702975084,1.4230847677674107e-10,0.004396605154012,-0.3868335716198545,0.0002413253168896,0.0011969286625292,-5.185638812470101e-05,-6.550315533205168e-05,-6.68386805384021e-05,0.0015772063216989,0.8466159650654076,0.967167638287272,0.9993332591192527,0.5905558421004214,1.1076555870443103,1.054794285068266,1.122727716712104,-0.0400040633148701,0.4184169343792095,0.978056858070004,275.3693346199257,15823104
37497,9.603306384940888,4.470225286553937,31.433431510043288,62.41573956358984,1.451400029345732,2.9008026924244232,1.1188689065373894,1.6395063821663398,1.2387628485366664,0.3863557189713532,8.591782735438898,33.87562272133364,-0.0010860901462756,0.2112005895237106,0.0047927664992418,0.0464865328545702,-0.0021893126016859,-0.0007724987016822,-8.732345280314187e-05,-2.258072401349993e-05,-0.0005986538450318,-3.3450177952583167e-06,-2.6023189595499607e-05,-8.369714823051099e-06,0.0024355816067557,1.427315461366461e-15,0.0012701512904495,-3.751749881077041,0.0002249749343054,0.0012278435512329,4.7588747287595295e-05,-0.0001711186090816,0.0007384041045526,0.0010243574744165,0.7687561922425474,0.992492883424702,0.9686792881734664,0.985356583167078,0.8041533822928294,1.0212110264632033,0.8128423085266645,-0.0154857919401745,0.602462979860663,1.04402357273666,280.4935763969783,16317066
37656,4.956159192528478,5.763677855593656,7.514394472543071,115.5872815964462,1.133402220668611,2.1250445859570104,1.2657081552208542,1.5981912504989442,0.4809955406336858,0.5329390600489594,7.658761905043558,36.93615215532574,-0.0028883822259008,1.3710499504136815,0.003525782291828,0.0229105664489683,-0.0037892537455738,-0.0055715990310368,-8.783365738310127e-05,-3.363037942515728e-05,-0.0006083427710912,-3.11146225780395e-06,-1.653616666022601e-05,-6.655228150333779e-06,0.0003795705731958,0.0001374049946558,1.0124371371099513e-27,-8.146771502921695,0.000302256140722,0.0012491295292926,-0.0002907949611651,0.0001458632497455,0.0006386687364657,0.0016582728487331,1.0094544944964086,0.8649723433010339,1.0800614093962906,-0.4571021672853506,1.1856660038767934,1.108443940284488,0.8219002310668568,-0.0005702535922087,0.1699280271853583,0.9798202786845632,276.3561361894605,16380507
37702,8.37785340494675,4.673553010206739,24.01143746784076,137.6685125032547,1.1049511765958324,2.2350522791096084,0.9482418706975004,1.20470959794807,1.081867484708644,0.5369923604624272,8.526234623533458,38.5266479156134,-0.0038073967744361,-0.9431924339825924,0.0053988817210014,0.0164080230467322,-0.0002259689532621,-0.0024456850366629,-0.0001148636150188,-1.849286768562431e-05,-0.0006881022115788,-3.4413163349377664e-06,-4.085474926337138e-05,-8.53487275608255e-06,0.007910489228491,16.09806297025148,1.7333610087866708e-11,-1.093930407061559,0.0002128987243184,0.0015658529385362,-3.472075271465816e-05,2.7155292739783355e-05,0.0001408786206126,0.0009222295418641,1.0932139996722228,1.0014473648183524,1.0467507608046176,1.6105306427526809,1.2430761345800423,0.59447121092013,1.4482207647259655,0.0077442832059593,-0.1390234731356324,1.0399079685672066,276.6088757415333,16398861
39686,13.854761734171102,3.298047481813429,15.9698429404028,201.97806773517132,2.030936998610818,3.0297418183698266,0.7497582152716695,0.7411404045716597,1.5384265790132214,0.557652113786426,8.447823101604731,30.39102325617901,0.0021809160902245,3.807103930294333,0.0017393447596456,0.0404195752512237,-0.0048408269485846,-0.0017707637855614,-9.730228233894791e-05,7.996333039107411e-09,-0.0006349602816038,-2.876785986568211e-06,-4.028025442136839e-05,-1.0075428709032584e-05,0.0193382274875678,2.7907207131985272e-36,0.5741012195808383,-1.2650240456419404,0.0002616186916584,0.0012263055935867,4.344345152113005e-05,6.460339244575267e-05,0.0007103996672531,0.0011633404218882,0.8151274373109358,1.0625271456822905,0.9902774247485786,0.5577625668887173,0.8340563281303217,0.8813112363504507,1.691887843655779,0.0951741115021396,0.1598521082741191,1.0346729353472155,276.7524398081085,17190477
42482,8.711295894355839,4.620618683367261,7.43703163311988,78.07712765772624,1.02104727205447,3.1021372004421,1.0247679636886715,1.86378104049714,1.3691899977109114,0.4541430288827661,7.73615240512438,32.98385006561995,0.0001665572978664,2.805618297615343,0.0032984768499294,0.0243128650062478,-0.0040153029820309,-0.002896065012963,-5.058790299075272e-05,-2.129050002819569e-05,-0.000652331870468,-1.9237217938105687e-06,-2.5560899869294408e-05,-9.7116288270488e-06,5.151322552477442e-07,1.3759661183904182e-92,4.52652794672674e-06,-8328.234201913054,0.0002222627819492,0.000861330775238,-5.808905172461773e-05,9.105744320745622e-05,9.30379976866718e-05,0.0011032485489362,1.0542167813341157,1.1024348510711526,1.029278445243081,1.5202421503506014,0.8749745524648855,1.1049881343222825,1.2901666574261816,-0.0405146218462653,0.6391483477130437,0.9854700735983004,275.3270581603424,18306081
44870,2.531373816672402,3.900751670222018,19.71206932446739,24.64102031256384,1.168400287599318,1.6821780418884282,0.3306410135136363,1.2570096463867355,0.6154998995046768,0.4643499609060472,7.602161389514821,31.89299321437872,0.0018813772809121,-0.1291568624751013,0.0041857475728134,0.0220435882707224,-0.0060888015175634,-0.0043387018907357,-0.0001067893405843,5.392067374898238e-06,-0.0006415240465033,-1.7506347683312976e-06,-1.5954529983492595e-05,-6.639715968380629e-06,0.0210102644208886,199433.4617816406,5.319829809717372e-17,-0.723087282578163,0.0002105620467561,0.0009568389360432,1.504841361687443e-05,1.130545546368484e-05,0.000300939522029,0.0003189044411959,1.030482343017724,0.9648288217107656,1.1359169172003,0.8571353937548151,1.3308325714531195,0.7766152350140687,1.118557936901762,-0.0103027039523796,1.5834939095098597,0.9758280870722714,278.1909990639843,19258893
45137,4.739175271864406,7.365779352458842,27.415073090718888,127.57773941972096,1.2274028135043538,1.435983743913193,0.8010735228361217,1.0439760862819278,0.7173724025835424,0.7524581198672096,8.830882902455537,36.413457260536845,0.0005620404647042,-1.2191887661586152,0.0037080258178634,0.0157958622898659,-0.0069899733755755,-0.0011371118758369,-0.0001043573302037,1.9144253850052112e-05,-0.0005509451936997,-2.199932470157164e-06,-3.064946264653469e-05,-9.644026187369924e-06,1.3061423762229688e-06,1.553982286236238e-88,2.516416051666849e-05,-3089.1091013289347,0.0002632887993636,0.0008628602418418,-0.000161277449268,3.666122177915635e-05,0.000147442605904,0.0008140625329128,1.3614287583028737,1.0840283493981124,0.7725232306554793,0.6851346202741007,0.3723932324319439,1.036627050275597,1.0633218599606156,-0.006753315444652,0.6396735499355382,1.0600283848397771,273.11183603682457,19365426
46428,1.8035880133976685,2.8507844408791887,12.225680276395227,139.89303864771549,0.8221069768156328,2.0607511531764144,0.7186817638799794,0.98952238466247,0.3992267525827675,0.4465388202749806,7.111719498115084,29.379968131583627,0.0063705477092705,0.9368495160854632,0.0013765801017332,-0.0014861958772485,-0.0032447239464449,-0.0024967735357081,-9.818671310727504e-05,-1.541517600666497e-05,-0.0005430532313187,-2.631451620660169e-06,-4.069448725005661e-05,-6.957262413158124e-06,8.137002960837306e-07,5.261267222768862e-90,3.375118528889944e-06,-8452.17403091007,0.0002162789220834,0.0008214495937778,-9.788629849946208e-06,-2.3257601114117444e-05,0.0002767647837091,0.0013123938942831,1.0988909020104214,0.9539241518069468,0.7276256015712971,1.0859634166940408,1.179927951983959,0.815344721610902,1.053293902498926,-0.0634015335505482,0.7822951677576941,0.941433789542346,275.5955580154148,19880535
52709,3.3994959325948857,3.604032553633969,14.962392678986276,198.0160833858409,2.132860610897726,3.03425163613945,0.8089352269739951,0.8472667979364357,0.3238516004658621,0.4713429862545839,9.253085153103822,36.93687177553849,-0.0026506170071968,-0.977333199732432,0.005976410421068,0.0364727995456443,-0.0037087212834191,-0.0029358049109278,-9.23237159694826e-05,-3.809363299007912e-05,-0.0006450487562397,-1.2340566506823575e-06,-3.4543152089834106e-05,-9.323711695091573e-06,0.0101483543328949,0.1602026033067513,3.6369815494172393e-12,-0.851437764145497,0.0002125506184398,0.0013849661983123,-2.3727738126086428e-05,6.061594569968941e-05,0.0001920363934081,0.0014529227390627,0.963020033385962,0.9284953379141352,0.9127646364563056,1.076939727773861,0.5092455677099135,0.812658118897055,1.0667582608626298,-0.0076277681045022,0.8609442808119379,1.0859092315567231,276.4149674877039,22386654
53695,2.727555194481937,3.8236560515639706,14.88853841694851,22.78666340113459,0.8067401494216768,2.6983619024268606,1.0346257921213666,1.2865073891512355,0.6914495276572545,0.2504499102376508,6.003572569248433,35.5585725866931,-0.0025875405207753,1.7044483465648148,0.0040556788295587,0.0391278968305811,-0.0042726196845175,-0.0001550049133283,-9.98141126889228e-05,-3.350255381946005e-05,-0.0005971446103221,-2.5698027960988262e-06,-3.404548708860534e-05,-8.605517528015119e-06,0.0033658992054692,0.0045590625273133,0.0131123934811093,-3.664517609334798,0.0002636602570757,0.0011142865755486,-0.0002179639878521,-8.6664581396188e-05,0.0002193848879582,0.0015292452095214,0.852942397227233,0.991224737010195,0.9363145919479412,1.0662500419913674,1.320952773682535,1.0929983194584123,1.0785996374331703,0.0020303654453999,0.9280079074060524,0.8669953929088956,278.8186446452455,22780068
57266,4.156961958870971,4.635964169836007,24.60675359183221,122.28559818341353,1.3631749637258068,1.5426652267806793,1.2243193487456276,1.1660640626777403,1.3142481670755792,0.468230852420783,7.289329294822584,32.936524002782434,0.0002273623211039,2.5090745044772365,0.0031559997892232,0.0070493764110489,-0.0046809382753543,-0.0037212979789993,-7.194667328710277e-05,-1.151275100412758e-05,-0.0006646070498293,-1.6468602647610118e-06,-4.384612895963095e-05,-5.91306360885005e-06,0.0086116073834024,0.388360719601512,1.5496025077243256e-18,-0.7975588591717765,0.0002462617149474,0.0014179198189137,-7.427655900036271e-06,9.879109609375751e-05,0.0003299490656175,0.0002592867126617,1.1469325641324586,1.0249659651090528,1.053770898401975,0.7777911601845644,1.18718432378839,1.0015374619304234,0.5922224875088025,0.0171224761261337,0.2001554329323292,0.9536918732838696,277.8133532679268,24204897
57678,5.687763888474034,2.267064934385973,11.700185968203035,312.43928936536867,2.016892478411437,1.829619647717216,0.5530606771654999,0.3431669472444505,0.8309810337093158,0.4156023326176116,7.588730365575629,30.240518039599856,0.0055462227798345,-0.0823273259536496,0.0015608980733829,0.0092610033356536,0.0006436517625973,-0.0020085924480146,-0.0001186463551903,-2.843033079660823e-05,-0.0006241907916358,-6.362099392494691e-07,-2.345728536349608e-05,-8.347927065355753e-06,1.106273866890662e-06,1.0741815296883176e-06,1.8612269855542637e-05,-1745.440803902507,0.0001612265611412,0.0011179615540359,-4.637031135774683e-05,-4.351830685495094e-06,0.0003732742913477,0.0018194907285873,1.075743712419492,1.020294155302038,0.9358466412862078,1.1211477542080617,0.5982931791949956,0.990160385087346,1.1594245884491805,-0.0247320946613465,1.833594448053995,0.974885313217372,277.4485908859759,24369285
