,ghg_05,ghg_50,ghg_95,aerosol_05,aerosol_50,aerosol_95,other_05,other_50,other_95,natural_05,natural_50,natural_95,anthro_05,anthro_50,anthro_95,all_05,all_50,all_95
1765,-0.17450137237322635,-0.12909964172732138,-0.09541348545943507,0.02170740629605898,0.07679452485995386,0.22982035878436782,-0.021304708918090803,-0.007785115532017189,0.005193058255657759,-0.09760886688851741,-0.04912155578417542,-0.0032860009102772987,-0.10218937536598899,-0.05701711272840021,0.06453313432512416,-0.2846779293416421,-0.08808008696886019,0.10992793057212101
1766,-0.17424984110931538,-0.12887024676870476,-0.09522465655282422,0.02165932218472444,0.07602512965900841,0.22470430000114733,-0.021123230780832336,-0.007504558097381819,0.005707011453601363,-0.04858681292472422,-0.010410364997078786,0.034019913140353096,-0.10250818207572125,-0.05728759871388084,0.0596420888183476,-0.2502424484021459,-0.0633829010848395,0.15988024311049895
1767,-0.17394854142876665,-0.12862658306755054,-0.09502529926486769,0.021650634431926635,0.07609301855741132,0.22479647790405288,-0.021311795901401864,-0.007573027191197873,0.0055743604116375856,-0.012666018178905614,0.016819249660496628,0.06042273392786013,-0.10246315568339016,-0.05738967652778608,0.06041927525536439,-0.21348487129112959,-0.02790595028032193,0.1770586929646078
1768,-0.17359850553223333,-0.12837857556018162,-0.09481625867712931,0.02177731874318306,0.07621291808516667,0.22459367918443696,-0.021611003202886822,-0.0074638955798783935,0.0057933023018838375,-0.06972782671728364,-0.03366742318676749,0.004859365560451995,-0.10189033035578465,-0.057287277473030876,0.061320797174266875,-0.27683722414926193,-0.0815866932513811,0.1293314958188191
1769,-0.17325431303821992,-0.12811790946050292,-0.09458061361664416,0.02116349546876148,0.07409588404583783,0.21515559906634196,-0.02054397964873604,-0.006832021511860145,0.00597154831694572,-0.07020780553806731,-0.03660907928658959,0.0008418753993824808,-0.10176651228782241,-0.05813847988440052,0.052985215426650044,-0.28169455461037274,-0.0832058121400163,0.12374554481826334
1770,-0.17285168511422194,-0.1278148857868422,-0.09433471629310969,0.020982274413432978,0.07396590286463335,0.21644781715694586,-0.020385692869389106,-0.006789973752895757,0.006010474645231134,-0.028905155007973193,0.004199678870941179,0.04844997929601613,-0.10144658104817902,-0.05780024028975741,0.05161017355557118,-0.21546903659429503,-0.04325728343284112,0.17589850315697406
1771,-0.1724204169874152,-0.12749703709978533,-0.09408060311902339,0.020960111065627368,0.07402120986929436,0.21555734490985431,-0.020404252905278128,-0.006955972825786305,0.0060394915561455265,0.009489475586626994,0.046717786249333995,0.08946293856000233,-0.10148123861726233,-0.05762196226127482,0.05192326778938444,-0.19609518633399708,-0.005637563099884765,0.22089647258847983
1772,-0.17197964100419577,-0.12716869050815244,-0.09382341484251916,0.02121687955916371,0.07521053444220217,0.22091151363541592,-0.021225459245249545,-0.007480745199008258,0.00555671425034019,0.038818674324221314,0.07352816140775836,0.1188013047904833,-0.1008113153566233,-0.05646673316988032,0.057519829982645654,-0.16286483410858849,0.03150626645154851,0.24403679121808436
1773,-0.17153002154511385,-0.126830891686763,-0.09356166418896861,0.021622395470971736,0.07633160496247002,0.22591508640482288,-0.02168965227294256,-0.007830098342440084,0.005030541402370754,0.053540312782612565,0.08814924007493355,0.13567209922178042,-0.10039285779387075,-0.05538504551366458,0.06269522282930723,-0.13191035307557109,0.04818913085041916,0.2517833716576344
1774,-0.17106341754073875,-0.12648012825325977,-0.09328873449507594,0.022145680701675455,0.07675087401474531,0.2279320539002254,-0.021898473084106584,-0.008108970086347277,0.00500680809871492,0.06038104794102572,0.09315151050682802,0.14180851441016845,-0.10031652429939587,-0.054580086716195825,0.06584614894713622,-0.140495254451954,0.0500763476850941,0.26957318749613224
1775,-0.170551836352462,-0.1261023523225464,-0.09301536005862288,0.021610415249414053,0.07507138672980283,0.22025966061921265,-0.021809471352293053,-0.007996579610949711,0.004918904361690041,0.06029906952281042,0.09220161812565136,0.1413729863808764,-0.10033072408070245,-0.055586049816995775,0.0592843856424983,-0.11278549072755494,0.05166301105042853,0.23743685846201015
1776,-0.17000242365732995,-0.12570143527333016,-0.09273112183118526,0.02128199178002463,0.07467696040700836,0.219316845752056,-0.02133596269737624,-0.008020207685769914,0.004866256812312814,0.056988505097391944,0.08896580624832753,0.136797605477858,-0.09989459371593437,-0.05573423807251092,0.057752252814633254,-0.15162483320116632,0.04667373646377426,0.2666675221084077
1777,-0.16942699410886783,-0.1253002215433042,-0.09243806702066337,0.021441961953308136,0.07547127539368521,0.2211171711291176,-0.021703961693463655,-0.008129864737096204,0.004624146853060979,0.05331615830142704,0.08386812051838424,0.13384039775113565,-0.09958723572333197,-0.054907762502778804,0.06022555288193993,-0.14835061352722317,0.04416897922710111,0.2552527960385226
1778,-0.16881654657335649,-0.12485694544465314,-0.09212000306551293,0.021404862175605208,0.07478803781912721,0.21888600672823932,-0.021071791646748106,-0.007929468785200844,0.00452007537543983,0.05286572274188081,0.0827211721222649,0.13502018191174972,-0.09887067891087908,-0.05514256910346382,0.05784282384852042,-0.14616376802749098,0.045250221077093644,0.26151654833790594
1779,-0.16816866902020072,-0.12436895739641099,-0.09175251953553604,0.021213299853255638,0.07353988006096458,0.21486927125361777,-0.020623638490932794,-0.0076508688689221754,0.0050245309572736485,0.057984549499126084,0.0889176892999132,0.14277440822172655,-0.09828814179935016,-0.05549493350323167,0.053481358401512274,-0.1424532393798607,0.051075593503785405,0.26274874297289647
1780,-0.16749687210384617,-0.12386520084657618,-0.09136952544932278,0.02126581029775365,0.07405419305747772,0.21513262510077247,-0.020457699386892597,-0.0077297788136127255,0.004954624323427428,0.06986814631413743,0.10399344431775744,0.1591786816406927,-0.09745304668884952,-0.05506136760700886,0.05523465248867582,-0.13053947714147485,0.05871095704429079,0.28885970539741535
1781,-0.16679153917162243,-0.12333028627287768,-0.09096190024319813,0.02108881142286989,0.07253615296091785,0.2112204162428212,-0.02067908395450166,-0.007559256045107321,0.005021447492631448,0.08143066340865336,0.11886538203671021,0.17736259487483294,-0.0971402545008736,-0.05532215377556332,0.051587182007201776,-0.11066767579860722,0.07224224171086141,0.2928387351771219
1782,-0.16606046287066673,-0.12278227310030387,-0.09054380405878218,0.021122115317590423,0.07262017451987476,0.21037709202431312,-0.020795851992066794,-0.007774860028699954,0.004976812602163427,0.08791149113911428,0.12792877165001662,0.18889789560576342,-0.09624667754509846,-0.0552707122247785,0.05029455863059212,-0.12501855464233502,0.0844719304409158,0.30907791742841795
1783,-0.16531275099615123,-0.12222338496447185,-0.09011928607345827,0.021167702580039915,0.07310252617147159,0.21165344564995883,-0.02114406312986361,-0.007861514588150403,0.004764626752830056,0.08888757583070185,0.13086811649331778,0.19317273864607626,-0.09594494639003391,-0.05436399695795753,0.05187780663518354,-0.10816341189707777,0.08786254210509778,0.3198050192284862
1784,-0.1645540171356604,-0.1216573441796372,-0.08969035724176855,0.021207490025489828,0.07375273681287277,0.21268223305479178,-0.020928675934772184,-0.008220258930233593,0.004701078955037907,-0.3112148027262057,-0.17731724517780895,-0.01791841054792373,-0.09560179747309797,-0.05363883790185536,0.05440370022707222,-0.43343719913585077,-0.2160786941526827,0.031127286871743112
1785,-0.1637886832104472,-0.12108935949665195,-0.08926552156903005,0.021448183810673704,0.07436993585176632,0.21557167188085358,-0.019970276083115357,-0.007275696927027786,0.005633363297955607,-0.41674791643465,-0.27495421031493494,-0.14886132271447677,-0.0944278020770978,-0.05145918521171336,0.06255314023471281,-0.5349275552053449,-0.32181478061289276,-0.08912834529467034
1786,-0.16300070701912392,-0.12050062229331632,-0.08882480505278016,0.02133650748756505,0.07406941973265896,0.21392295543913797,-0.01926132973427991,-0.006404657018720283,0.006103615288890918,-0.31774948387443774,-0.19541340041934752,-0.10243229094295733,-0.09331865363753672,-0.05059295773091009,0.059912981212017824,-0.4512090297760721,-0.23772105429513674,-0.03422114836750282
1787,-0.16219569577457643,-0.11990566452049287,-0.08837736926573979,0.02140593122085105,0.07423051668446479,0.2139621794082794,-0.018807624844253135,-0.006045688559130014,0.006400357813263646,-0.2085242898552222,-0.10932923184037663,-0.035982594280208946,-0.09211327813903157,-0.049489098586998,0.06250929458659157,-0.3524419149028719,-0.1506604848433318,0.05452440243874115
1788,-0.16136718584014134,-0.11929359757624824,-0.0879134315735365,0.021336305075902007,0.07357014671201118,0.21176743041645538,-0.01852953872065688,-0.006107382854129817,0.006320198339641939,-0.12276687088626201,-0.04592274946463949,0.011615898847536076,-0.09142558404210976,-0.049591062443177736,0.06042150484622849,-0.2817601483440309,-0.08507716128835935,0.12371545217079065
1789,-0.1605001648126231,-0.11864643843760339,-0.0874406741157932,0.02090985021565648,0.07105090614341726,0.20279316990916577,-0.018313500964121807,-0.005781074769391797,0.006445040560619675,-0.05707004750050424,0.0017188420278135448,0.053585434867677265,-0.09175095143702736,-0.05019556415600476,0.052621366358457225,-0.234477970791815,-0.037647651525023806,0.16548416111451092
1790,-0.15961259091399785,-0.11800498481843338,-0.08695940525485746,0.020745345749236588,0.07111483027103496,0.20219676781454254,-0.018259622524702313,-0.006079299998873147,0.005919788349210683,-0.00654348397212158,0.04358335813660644,0.09430434203227367,-0.09099694482139366,-0.04998636114469844,0.04933368412271705,-0.18672544313484696,0.0037426287504441144,0.20869013490474825
1791,-0.158712667557928,-0.11735796931314116,-0.08646227618338596,0.02067684092397938,0.07076817571527108,0.20097775201617873,-0.018390511875423843,-0.006271998810940177,0.0057454263591038834,0.02768652052513635,0.0721660429789049,0.1254770850827369,-0.09042096958464316,-0.05016645854034248,0.048593317789822094,-0.14774569407552707,0.04233329246428551,0.25545944312296226
1792,-0.15781733685330165,-0.11670530925838121,-0.08596543753434359,0.02094260490932673,0.07186358140961586,0.20367890018646795,-0.019293559087858812,-0.006706331178236033,0.00524981848922991,0.04807462433236806,0.09003682362503204,0.1442766250989164,-0.0901455102462628,-0.04888799510070939,0.05484684702111594,-0.14361490305858,0.05503267172948633,0.26581247320711476
1793,-0.15692925398778673,-0.11605291135228216,-0.08547637276507901,0.021240441182892922,0.07258965275933496,0.2070018246267203,-0.019586900381645678,-0.00700046783175072,0.004905616439708382,0.06082317501317211,0.1011922804381542,0.15534612395271785,-0.08970411670761907,-0.048154647302996914,0.060172493055870704,-0.13004502190495093,0.0682980820229391,0.2827196705730115
1794,-0.1561091455075838,-0.11539504956405383,-0.08498622617862256,0.02126017776380093,0.07301449183898227,0.21091730264831823,-0.020109956245227975,-0.007503657143879294,0.004557490109261861,0.06625826713770516,0.10478835197086672,0.1605017292753368,-0.08915380969646969,-0.047448240094419974,0.06235507436243856,-0.13024727645891981,0.07963600550198624,0.2810848656351558
1795,-0.15527577688461283,-0.11471555731082497,-0.08447526064428265,0.02094179275372615,0.0712743295028742,0.20370986670848548,-0.0198240084512724,-0.00722877762628308,0.004466014690332448,0.06704625855817854,0.10428972233355822,0.1583861561576576,-0.08881567416995682,-0.04794492980094606,0.0559133873413567,-0.10757212363472524,0.06856773776256057,0.27077519636446956
1796,-0.15442518313193754,-0.1140260068124764,-0.08395479664728442,0.020783934278315555,0.07124074919949946,0.20224553386712463,-0.019591873410163538,-0.007113701430529695,0.004501031343142892,0.03653410698921383,0.07059083075906653,0.12259152697797919,-0.0880783683068923,-0.047932477316477096,0.05428656242691915,-0.15260552381383413,0.030440199170867047,0.23981090283059053
1797,-0.15356814746781497,-0.11334331401669945,-0.08343703513440916,0.021000919658953288,0.07212018973907224,0.20544830010137483,-0.019665420210569606,-0.007342907498982129,0.004208491215511027,0.027272283398239297,0.055413144763399536,0.1042812387339964,-0.08681251373869643,-0.046696751385166005,0.05766297880690274,-0.17569407849772029,0.025908888205531277,0.2405523542998339
1798,-0.15269531502117514,-0.112653945560583,-0.0829044388589743,0.020805108123105584,0.07121472593665626,0.20241548562692313,-0.019438300587038673,-0.007078162611429448,0.004569590678566618,0.03345457734802961,0.057727673096961106,0.10661107787943122,-0.0858815106134514,-0.04606963657149156,0.0558327608074774,-0.16714118278784887,0.01627268349297792,0.23885735155271706
1799,-0.15180329883409174,-0.11193852579281746,-0.08235486587490363,0.02065410026820093,0.07040959570810844,0.19855968269397795,-0.019084654114609884,-0.006838808295765733,0.004552008809016794,0.03771441817527331,0.06297584303350107,0.11285793716608558,-0.08505021983875743,-0.04592194333416739,0.052992192159670715,-0.1583300833624287,0.03189537237829451,0.2345203608272569
1800,-0.1508930211934474,-0.11122388452610302,-0.08180981493317094,0.020525349504526655,0.07029354510697883,0.19853903056924982,-0.0193061773843044,-0.006914365010219241,0.004271558582936791,0.04049838791153451,0.06759305957459111,0.11927392867953719,-0.08465964066807344,-0.045512014078256724,0.05225678736921979,-0.15832001266146908,0.034137704700584484,0.24297557003260656
1801,-0.14994146785843993,-0.11048768338054751,-0.08124517910257878,0.02025233022256743,0.06947126991755156,0.19538378925854386,-0.019126679108470768,-0.006982216280713549,0.00420758972724046,0.04501645910111031,0.07391794481565701,0.12684723573584877,-0.08412679489240774,-0.045266007010664466,0.052064911559537214,-0.13227349063027177,0.034318861510322644,0.23499070176090062
1802,-0.1489113351638021,-0.10973690401016647,-0.0806851033576204,0.020266609556683204,0.06955798731416654,0.19445347743957647,-0.01903574871898217,-0.006900559910914594,0.003968554212548381,0.05167007673382789,0.08196064780089515,0.13653102663148411,-0.08334607906421343,-0.044743417609695635,0.05215614777401009,-0.1446627914014056,0.04535228301620084,0.2571028191426469
1803,-0.1478514662227677,-0.10896172416902869,-0.08011070861641476,0.020226302341635513,0.0692940258167587,0.19498800170814462,-0.01915405701306977,-0.006985724932672327,0.003878956594466,0.05925383334340059,0.09095931621777899,0.14761735014491195,-0.08286551218208292,-0.04406650928628564,0.052952662035774284,-0.11772319111496214,0.05264828904612352,0.26819225184476797
1804,-0.1468271007527101,-0.10817431858783444,-0.07953867303785885,0.02028246300017035,0.06986743205433718,0.19750996390791423,-0.019545221826700876,-0.0073683906197482,0.0036245530557451333,0.06607294799618135,0.09975211678880616,0.157119563915601,-0.08227365772207978,-0.04318856374280994,0.05745098882433063,-0.10995029530034742,0.06945457305990127,0.27683773197462536
1805,-0.14581484848113874,-0.10737398767958,-0.0789588092603488,0.02046732777611497,0.07055636298127255,0.19894621154590497,-0.019523067749177447,-0.007422473511273342,0.003572400287795624,0.07014602048843357,0.10590604091412889,0.1639169155879867,-0.08151633324837321,-0.04262338603671423,0.05983002456247147,-0.11165850970363228,0.0680685731053661,0.2713971144137817
1806,-0.14475004369905126,-0.10654875542045683,-0.07836142263775113,0.020400062535628552,0.06985480675166153,0.19640579385703053,-0.01932082543830088,-0.007577218068631403,0.003658322904353195,0.07200544831492135,0.10862232593275928,0.1691364605726214,-0.0810105597178196,-0.0420158921532264,0.05865082115786649,-0.11141347999299732,0.06523310420133091,0.27138111951354077
1807,-0.1436261409086404,-0.10571462337898756,-0.07774992554433302,0.020332527882345644,0.06965002933670678,0.19572624720535003,-0.01935816886141828,-0.007454124144404897,0.003455346932886183,0.07139168879502497,0.10875882478510451,0.17045631201114558,-0.07986432955402614,-0.04155430892147344,0.058165105809928674,-0.12004198810670086,0.0728073262120673,0.2880525254934412
1808,-0.14247362572971342,-0.10485682816650134,-0.07712477536218579,0.020251318012315653,0.06874436173470641,0.19323379830754644,-0.019062565340166704,-0.007238335429937265,0.0035782165579989755,0.068942472918767,0.10633572692044589,0.1680617141904258,-0.07978220403670105,-0.041595775629109794,0.055333244761853195,-0.12610557742939146,0.06945267691752459,0.2805204962041873
1809,-0.14127714630565658,-0.10396795165835962,-0.0764703121985076,0.019147257887607537,0.06687973051982418,0.18160561872465553,-0.018026284665769277,-0.006823313089517988,0.003565865624170911,0.0652107035073011,0.10268519097059012,0.16628754731851797,-0.07859146587752952,-0.04257341617235355,0.047049968804592904,-0.11915633138274746,0.06619616548101406,0.27292662109567134
1810,-0.14005874364741888,-0.10306844787876096,-0.07580554142765394,0.01922090241304758,0.06638429341671298,0.1810423508862734,-0.0179802819135865,-0.0068693134702778325,0.003580608173999411,-0.5778765389151167,-0.3652903932174276,-0.13292013200167196,-0.07786911895086521,-0.041683628855364696,0.04500661711812076,-0.6711186013920931,-0.4035154900133903,-0.10602430882449926
1811,-0.1388451892703293,-0.10218390145418643,-0.07513673407685001,0.019005616444362494,0.06561672860820733,0.17870529951812464,-0.01631593357076322,-0.0052967146918481145,0.005367334350574071,-0.7520542749134504,-0.5108060515054696,-0.3119181646729329,-0.07529680284753482,-0.04026379849366213,0.045572683741062076,-0.8204666496238471,-0.5495251181925295,-0.27117228272623956
1812,-0.13769398393863308,-0.10130577917978312,-0.07446776676440217,0.019431856546282683,0.06623120915298486,0.1801784990218156,-0.014524877002145331,-0.003935197117610645,0.006791254838574234,-0.5886520628044168,-0.38494922286997024,-0.23378161151478416,-0.07316726530153567,-0.037585077307042525,0.051107720357400244,-0.688536951570944,-0.41469624895276347,-0.18931842311011912
1813,-0.13652556127155366,-0.10042537482549035,-0.07379262052139007,0.019811100497682532,0.06698513363699123,0.18434884836051701,-0.014846273292602283,-0.003709035154939283,0.006678892897527822,-0.40919394116938224,-0.24146335909341365,-0.12053311769424696,-0.07205624659217111,-0.035348676523070076,0.056771430172674,-0.5146610920486905,-0.268215821881202,-0.03832699731571611
1814,-0.1353299882934718,-0.09951135999932938,-0.07311667716252945,0.019893610174590598,0.06733397095734767,0.18523457950741812,-0.014949232325550343,-0.004001923475271202,0.006499733751777481,-0.27540361993543017,-0.13490560159939483,-0.048574596131238545,-0.07177823190378144,-0.034580435098120074,0.05906949421680578,-0.3833299688688316,-0.16967673164755342,0.03846547828566485
1815,-0.13410321506262637,-0.09853263899411716,-0.07240990611749792,0.018804040163628806,0.06545694692264725,0.17813607481000301,-0.014737501983800624,-0.0043125037507339425,0.006268766319963981,-0.17702461039767325,-0.07170533605384943,-0.0033443576710819045,-0.07133770447849472,-0.03628841084534412,0.05136050444011794,-0.32600855411853025,-0.10588762599360196,0.08476780063275036
1816,-0.13279171757657182,-0.09753885066008317,-0.0716896225703163,0.018746756700737888,0.06463863055934715,0.1750179561517753,-0.014930199779719544,-0.004480888286021334,0.005864644057166579,-1.3343644997628374,-0.9116628705082976,-0.5126302369042083,-0.07088162435461332,-0.03616103274467697,0.04863853370131044,-1.3941038260137364,-0.941058193167868,-0.5223637886720489
1817,-0.1315600524936611,-0.09660433824596804,-0.07098092474651096,0.018765461662167082,0.06463399194045172,0.17541111658357655,-0.012724315538327091,-0.0021351670599085715,0.008562995638347948,-1.699055843713548,-1.1922397069944206,-0.8090906420587737,-0.06750163005795473,-0.03274227774258054,0.05238476111748014,-1.7430724640875268,-1.226538450922448,-0.7751461627672132
1818,-0.13025329626163257,-0.09562525268045441,-0.07026221784205233,0.01862800292402922,0.06410218190371553,0.17269758422315706,-0.010023478370595362,0.00024569127078832853,0.01123200329909646,-1.3743919663976096,-0.9370491825875201,-0.6218283702037928,-0.0642370333554606,-0.030044558314296088,0.05648575341831874,-1.4089896076742263,-0.9607424213934039,-0.5910120260456865
1819,-0.12887875195710824,-0.09463827503571454,-0.06952139624783849,0.01843409049533029,0.06302747983355761,0.16528889276193048,-0.008873615832740045,0.0009919460873383246,0.011952982616231456,-1.014402620143974,-0.6352091054467366,-0.364298515821528,-0.06292631230680523,-0.030052701816452254,0.0519530272075186,-1.0783191292156444,-0.6594830531872182,-0.3289987564838968
1820,-0.12749037677244845,-0.09367244862090629,-0.06878123827674815,0.01845439658579401,0.06274903088179873,0.16333695067464832,-0.009220714405072494,0.0005553610078203319,0.011409513578334973,-0.7597496954124613,-0.4196804372994365,-0.21581665485413587,-0.06269093256570601,-0.0298707516281021,0.05113492058926894,-0.8022898175145543,-0.45043004547179044,-0.17585196522313679
1821,-0.12607458164465768,-0.09263877295154,-0.06800298075345057,0.01831342342530476,0.0613986350152157,0.1588324072689996,-0.009865515452115572,-0.00026157203232046733,0.01032772512004032,-0.5706144752777024,-0.28683646805811697,-0.13802783355608128,-0.06253190677455836,-0.030999800367813746,0.04662919141993732,-0.6042848128782133,-0.3169135773340919,-0.08622480020661585
1822,-0.12464104128643738,-0.09159198277221409,-0.06722608282866484,0.01828342280460722,0.06099249281901811,0.156864104345945,-0.010380346651575556,-0.0008668855530711839,0.00952463189935765,-0.4325576273153826,-0.2064777741800034,-0.08553186590902151,-0.06248478190857658,-0.03089649124858651,0.04524352161885531,-0.49086019517744994,-0.23028293966004304,-0.02825896454879473
1823,-0.12320311148502738,-0.09052025699635818,-0.06641650612678685,0.018220568120975666,0.06100322016128526,0.1562743103212138,-0.011258674939901014,-0.0017312227479733822,0.008412897444294076,-0.3634296937799374,-0.1890137384213737,-0.08612023091525386,-0.06200972334890836,-0.030543201313693202,0.04555618451427218,-0.45669316547117544,-0.21236462703493938,-0.0105217455895468
1824,-0.1217366574364045,-0.08945157807880438,-0.06562665225192005,0.018338247868008695,0.06144741882732313,0.1595486894592303,-0.011967489211216965,-0.002430952763466998,0.007480262032706075,-0.3107378294505483,-0.16197326294546036,-0.07163570170570736,-0.06154932323390627,-0.02939482815912159,0.04870814279407443,-0.4218075487422835,-0.18456509775425858,0.01693994517793869
1825,-0.12025421490128502,-0.08836038143973954,-0.06481245194132476,0.018328949198785555,0.06208604930323419,0.16097374440689682,-0.012347050479766586,-0.002782767858938273,0.007054692783193622,-0.2541264053766622,-0.12555396860567017,-0.04282460703771422,-0.060568586622329224,-0.02858129886362501,0.04913892407976454,-0.3666366205490217,-0.15085789964477514,0.06593267493695333
1826,-0.1187357344122894,-0.08724949426850634,-0.06396118923062319,0.018321738936795173,0.06081101953067464,0.15749252518417,-0.012786849247633979,-0.0030077544530104985,0.00671747728860822,-0.20782274889395064,-0.08835910683122881,-0.01073910984209299,-0.05959802070934901,-0.02859086341611454,0.04818648344027124,-0.31650157914567945,-0.10917837414605122,0.0920080112132937
1827,-0.11719536073860543,-0.08611826480979899,-0.06313262650249568,0.018346517661763914,0.06074832333331842,0.15781494478416314,-0.012972640219877984,-0.0034002457797028263,0.005976564574445717,-0.1670137564484841,-0.056055951888011865,0.014302869136287033,-0.05909763225917071,-0.028084312903046436,0.048234042042374005,-0.29154499182461957,-0.08281825237277822,0.12536300014687501
